"Time (s)","Pressure (hPa)"
8.739691672E1,1.000241943E3
8.749691672E1,1.000241943E3
8.759691669E1,1.000242188E3
8.769691668E1,1.000242188E3
8.779691668E1,1.000241699E3
8.789691669E1,1.000243164E3
8.799691672E1,1.000243896E3
8.809691675E1,1.000242676E3
8.819691678E1,1.000249512E3
8.829691682E1,1.000249268E3
8.839691682E1,1.000248047E3
8.849691682E1,1.000249512E3
8.859691678E1,1.000245850E3
8.869691675E1,1.000239258E3
8.879691672E1,1.000233398E3
8.889691672E1,1.000225830E3
8.899691668E1,1.000230957E3
8.909691668E1,1.000231445E3
8.919691671E1,1.000228516E3
8.929691671E1,1.000240723E3
8.939691675E1,1.000240967E3
8.949691675E1,1.000232422E3
8.959691678E1,1.000230225E3
8.969691675E1,1.000235840E3
8.979691675E1,1.000233154E3
8.989691671E1,1.000233398E3
8.999691671E1,1.000236084E3
9.009691668E1,1.000241211E3
9.019691668E1,1.000244385E3
9.029691668E1,1.000241943E3
9.039691668E1,1.000243652E3
9.049691671E1,1.000242920E3
9.059691674E1,1.000240967E3
9.069691678E1,1.000240234E3
9.079691681E1,1.000244141E3
9.089691681E1,1.000248291E3
9.099691678E1,1.000246338E3
9.109691674E1,1.000248291E3
9.119691671E1,1.000245361E3
9.129691667E1,1.000250244E3
9.139691667E1,1.000243896E3
9.149691664E1,1.000238525E3
9.159691664E1,1.000243408E3
9.169691667E1,1.000247559E3
9.179691667E1,1.000243164E3
9.189691671E1,1.000247070E3
9.199704260E1,1.000243896E3
9.209704263E1,1.000248779E3
9.219704260E1,1.000246582E3
9.229704260E1,1.000247803E3
9.239704256E1,1.000248047E3
9.249704256E1,1.000248047E3
9.259704253E1,1.000244629E3
9.269704253E1,1.000250000E3
9.279704253E1,1.000258789E3
9.289704253E1,1.000252930E3
9.299704256E1,1.000253174E3
9.309704256E1,1.000258301E3
9.319704260E1,1.000251953E3
9.329704263E1,1.000259277E3
9.339704263E1,1.000257080E3
9.349704263E1,1.000254883E3
9.359704260E1,1.000260986E3
9.369704256E1,1.000262695E3
9.379704253E1,1.000264648E3
9.389704253E1,1.000258789E3
9.399704253E1,1.000250732E3
9.409704253E1,1.000249512E3
9.419704256E1,1.000248535E3
9.429704256E1,1.000257324E3
9.439704259E1,1.000254639E3
9.449704259E1,1.000252686E3
9.459704263E1,1.000254639E3
9.469704259E1,1.000245850E3
9.479704259E1,1.000254150E3
9.489704256E1,1.000248779E3
9.499704256E1,1.000243164E3
9.509704252E1,1.000244385E3
9.519704252E1,1.000243408E3
9.529704252E1,1.000243164E3
9.539704252E1,1.000251953E3
9.549704256E1,1.000240479E3
9.559704259E1,1.000243164E3
9.569704262E1,1.000244385E3
9.579704266E1,1.000243164E3
9.589704266E1,1.000238525E3
9.599704262E1,1.000245361E3
9.609704262E1,1.000245361E3
9.619704259E1,1.000255371E3
9.629704255E1,1.000249756E3
9.639704255E1,1.000249512E3
9.649704252E1,1.000251465E3
9.659704252E1,1.000254883E3
9.669704255E1,1.000257080E3
9.679704255E1,1.000258057E3
9.689704259E1,1.000261475E3
9.699704259E1,1.000257324E3
9.709704259E1,1.000262451E3
9.719704255E1,1.000262207E3
9.729704255E1,1.000261963E3
9.739704252E1,1.000262207E3
9.749704252E1,1.000263428E3
9.759704248E1,1.000264160E3
9.769704248E1,1.000264160E3
9.779704248E1,1.000263428E3
9.789704248E1,1.000257568E3
9.799704252E1,1.000260498E3
9.809704265E1,1.000262939E3
9.819704268E1,1.000262695E3
9.829704272E1,1.000263428E3
9.839704272E1,1.000272705E3
9.849704272E1,1.000269531E3
9.859704268E1,1.000272461E3
9.869704265E1,1.000275146E3
9.879704261E1,1.000282471E3
9.889704261E1,1.000280518E3
9.899704261E1,1.000284912E3
9.909704261E1,1.000282227E3
9.919704265E1,1.000279541E3
9.929708886E1,1.000279297E3
9.939708890E1,1.000280273E3
9.949708890E1,1.000284668E3
9.959708893E1,1.000298584E3
9.969708890E1,1.000289062E3
9.979708890E1,1.000288330E3
9.989708886E1,1.000285645E3
9.999708886E1,1.000289307E3
1.000970889E2,1.000290039E3
1.001970889E2,1.000276855E3
1.002970889E2,1.000281982E3
1.003970889E2,1.000277832E3
1.004970889E2,1.000280762E3
1.005970889E2,1.000275879E3
1.006970890E2,1.000283936E3
1.007970890E2,1.000285889E3
1.008970890E2,1.000285156E3
1.009970890E2,1.000283691E3
1.010970888E2,1.000291260E3
1.011970888E2,1.000289307E3
1.012970888E2,1.000296387E3
1.013970888E2,1.000292725E3
1.014970887E2,1.000295166E3
1.015970887E2,1.000286621E3
1.016970888E2,1.000285645E3
1.017970888E2,1.000280029E3
1.018970888E2,1.000282471E3
1.019970888E2,1.000282715E3
1.020970888E2,1.000281006E3
1.021970888E2,1.000286133E3
1.022970888E2,1.000284912E3
1.023970888E2,1.000293457E3
1.024970888E2,1.000284180E3
1.025970887E2,1.000277832E3
1.026970887E2,1.000279541E3
1.027970887E2,1.000279541E3
1.028970887E2,1.000287598E3
1.029970888E2,1.000289307E3
1.030970888E2,1.000292236E3
1.031970888E2,1.000291016E3
1.032970889E2,1.000291748E3
1.033970889E2,1.000296143E3
1.034970888E2,1.000297363E3
1.035970888E2,1.000302734E3
1.036970888E2,1.000303711E3
1.037970887E2,1.000305420E3
1.038970887E2,1.000305664E3
1.039970887E2,1.000302246E3
1.040970887E2,1.000302002E3
1.041970887E2,1.000302734E3
1.042970887E2,1.000296631E3
1.043970888E2,1.000293945E3
1.044970888E2,1.000284912E3
1.045970888E2,1.000293701E3
1.046970888E2,1.000289307E3
1.047970888E2,1.000281250E3
1.048970887E2,1.000279297E3
1.049970887E2,1.000280029E3
1.050970887E2,1.000281006E3
1.051970887E2,1.000281738E3
1.052970887E2,1.000283203E3
1.053970887E2,1.000279297E3
1.054970887E2,1.000280518E3
1.055970888E2,1.000284424E3
1.056970888E2,1.000281006E3
1.057970888E2,1.000281982E3
1.058970888E2,1.000277100E3
1.059970888E2,1.000282715E3
1.060970888E2,1.000287354E3
1.061970887E2,1.000288330E3
1.062970887E2,1.000290527E3
1.063970887E2,1.000293457E3
1.064970887E2,1.000285645E3
1.065971166E2,1.000287109E3
1.066971166E2,1.000293213E3
1.067971166E2,1.000297852E3
1.068971167E2,1.000288818E3
1.069971167E2,1.000292480E3
1.070971167E2,1.000289062E3
1.071971167E2,1.000290283E3
1.072971167E2,1.000298340E3
1.073971166E2,1.000291748E3
1.074971166E2,1.000290039E3
1.075971166E2,1.000293701E3
1.076971166E2,1.000295654E3
1.077971166E2,1.000293701E3
1.078971166E2,1.000301514E3
1.079971166E2,1.000301514E3
1.080971167E2,1.000303223E3
1.081971167E2,1.000305420E3
1.082971167E2,1.000300293E3
1.083971167E2,1.000299072E3
1.084971167E2,1.000292969E3
1.085971167E2,1.000297119E3
1.086971167E2,1.000295654E3
1.087971166E2,1.000302734E3
1.088971166E2,1.000295654E3
1.089971166E2,1.000299072E3
1.090971166E2,1.000288818E3
1.091971166E2,1.000283936E3
1.092971166E2,1.000284668E3
1.093971166E2,1.000284180E3
1.094971166E2,1.000290527E3
1.095971167E2,1.000288330E3
1.096971166E2,1.000287598E3
1.097971166E2,1.000273926E3
1.098971166E2,1.000280762E3
1.099971166E2,1.000263916E3
1.100971166E2,1.000265625E3
1.101971166E2,1.000272461E3
1.102971166E2,1.000276611E3
1.103971166E2,1.000276367E3
1.104971166E2,1.000275146E3
1.105971166E2,1.000272461E3
1.106971167E2,1.000266602E3
1.107971167E2,1.000270264E3
1.108971167E2,1.000261719E3
1.109971167E2,1.000250977E3
1.110971166E2,1.000249756E3
1.111971166E2,1.000247314E3
1.112971166E2,1.000256348E3
1.113971166E2,1.000258057E3
1.114971165E2,1.000257812E3
1.115971165E2,1.000256836E3
1.116971166E2,1.000255859E3
1.117971166E2,1.000241699E3
1.118971166E2,1.000241455E3
1.119971166E2,1.000241455E3
1.120971167E2,1.000234131E3
1.121971166E2,1.000234619E3
1.122971166E2,1.000234131E3
1.123971166E2,1.000232178E3
1.124971166E2,1.000233887E3
1.125971166E2,1.000227295E3
1.126971166E2,1.000226318E3
1.127971166E2,1.000226074E3
1.128971166E2,1.000216309E3
1.129971166E2,1.000211670E3
1.130971166E2,1.000197998E3
1.131971166E2,1.000197998E3
1.132971167E2,1.000193359E3
1.133971167E2,1.000191162E3
1.134971166E2,1.000183838E3
1.135971166E2,1.000176758E3
1.136971166E2,1.000168457E3
1.137971165E2,1.000164795E3
1.138971929E2,1.000171143E3
1.139971929E2,1.000170898E3
1.140971929E2,1.000179688E3
1.141971929E2,1.000175293E3
1.142971929E2,1.000172852E3
1.143971929E2,1.000167236E3
1.144971929E2,1.000166992E3
1.145971930E2,1.000171387E3
1.146971929E2,1.000175293E3
1.147971929E2,1.000178955E3
1.148971929E2,1.000185547E3
1.149971929E2,1.000188721E3
1.150971929E2,1.000189941E3
1.151971929E2,1.000197021E3
1.152971929E2,1.000193115E3
1.153971929E2,1.000196777E3
1.154971929E2,1.000194336E3
1.155971929E2,1.000200928E3
1.156971930E2,1.000205322E3
1.157971930E2,1.000204834E3
1.158971930E2,1.000209473E3
1.159971930E2,1.000214355E3
1.160971930E2,1.000216553E3
1.161971930E2,1.000217285E3
1.162971929E2,1.000211914E3
1.163971929E2,1.000209961E3
1.164971929E2,1.000214844E3
1.165971929E2,1.000221680E3
1.166971930E2,1.000214600E3
1.167971930E2,1.000214355E3
1.168971930E2,1.000203369E3
1.169971930E2,1.000209473E3
1.170971931E2,1.000209717E3
1.171971930E2,1.000213135E3
1.172971930E2,1.000218262E3
1.173971930E2,1.000212402E3
1.174971930E2,1.000213135E3
1.175971930E2,1.000219727E3
1.176971930E2,1.000222412E3
1.177971930E2,1.000230469E3
1.178971930E2,1.000226807E3
1.179971930E2,1.000227783E3
1.180971930E2,1.000229736E3
1.181971930E2,1.000237305E3
1.182971931E2,1.000228760E3
1.183971931E2,1.000228760E3
1.184971930E2,1.000230713E3
1.185971930E2,1.000231689E3
1.186971930E2,1.000232666E3
1.187971929E2,1.000230469E3
1.188971929E2,1.000223877E3
1.189971929E2,1.000222168E3
1.190971929E2,1.000217285E3
1.191971929E2,1.000214111E3
1.192971929E2,1.000214844E3
1.193971930E2,1.000205078E3
1.194971930E2,1.000196045E3
1.195971930E2,1.000198242E3
1.196971930E2,1.000208740E3
1.197971930E2,1.000216064E3
1.198971929E2,1.000212402E3
1.199971929E2,1.000216553E3
1.200971929E2,1.000213867E3
1.201971929E2,1.000214355E3
1.202971929E2,1.000211182E3
1.203971929E2,1.000205811E3
1.204971929E2,1.000206055E3
1.205971930E2,1.000208008E3
1.206971930E2,1.000209229E3
1.207971930E2,1.000208252E3
1.208971930E2,1.000205322E3
1.209971930E2,1.000204102E3
1.210971930E2,1.000203613E3
1.211972665E2,1.000216064E3
1.212972665E2,1.000211670E3
1.213972665E2,1.000211914E3
1.214972665E2,1.000216553E3
1.215972665E2,1.000215576E3
1.216972665E2,1.000222412E3
1.217972665E2,1.000223633E3
1.218972666E2,1.000215088E3
1.219972666E2,1.000211426E3
1.220972666E2,1.000212158E3
1.221972666E2,1.000219727E3
1.222972666E2,1.000220947E3
1.223972665E2,1.000215088E3
1.224972665E2,1.000222168E3
1.225972665E2,1.000228760E3
1.226972665E2,1.000219727E3
1.227972665E2,1.000215820E3
1.228972665E2,1.000218506E3
1.229972665E2,1.000211426E3
1.230972666E2,1.000207275E3
1.231972666E2,1.000209961E3
1.232972666E2,1.000213135E3
1.233972666E2,1.000211182E3
1.234972666E2,1.000211182E3
1.235972666E2,1.000219238E3
1.236972665E2,1.000218262E3
1.237972665E2,1.000222656E3
1.238972665E2,1.000223389E3
1.239972665E2,1.000230713E3
1.240972665E2,1.000233398E3
1.241972665E2,1.000232666E3
1.242972665E2,1.000230225E3
1.243972665E2,1.000226807E3
1.244972665E2,1.000228516E3
1.245972666E2,1.000222656E3
1.246972665E2,1.000226074E3
1.247972665E2,1.000228027E3
1.248972665E2,1.000226074E3
1.249972665E2,1.000224609E3
1.250972665E2,1.000226074E3
1.251972665E2,1.000227539E3
1.252972665E2,1.000226807E3
1.253972665E2,1.000234131E3
1.254972665E2,1.000239258E3
1.255972665E2,1.000234619E3
1.256972666E2,1.000238770E3
1.257972666E2,1.000246582E3
1.258972666E2,1.000244629E3
1.259972666E2,1.000242432E3
1.260972665E2,1.000246582E3
1.261972665E2,1.000247314E3
1.262972665E2,1.000239990E3
1.263972665E2,1.000240479E3
1.264972665E2,1.000235840E3
1.265972665E2,1.000231934E3
1.266972665E2,1.000233154E3
1.267972665E2,1.000244873E3
1.268972665E2,1.000245850E3
1.269972665E2,1.000242676E3
1.270972666E2,1.000247070E3
1.271972666E2,1.000242920E3
1.272972666E2,1.000239990E3
1.273972665E2,1.000240723E3
1.274972665E2,1.000245117E3
1.275972665E2,1.000243896E3
1.276972665E2,1.000246826E3
1.277972665E2,1.000243896E3
1.278972665E2,1.000241211E3
1.279972665E2,1.000246582E3
1.280972666E2,1.000250488E3
1.281972666E2,1.000254150E3
1.282972666E2,1.000253662E3
1.283972666E2,1.000250244E3
1.284973785E2,1.000247803E3
1.285973785E2,1.000245850E3
1.286973785E2,1.000245850E3
1.287973784E2,1.000249512E3
1.288973784E2,1.000252686E3
1.289973784E2,1.000259521E3
1.290973784E2,1.000253906E3
1.291973785E2,1.000255371E3
1.292973785E2,1.000257812E3
1.293973785E2,1.000259766E3
1.294973785E2,1.000254883E3
1.295973785E2,1.000256592E3
1.296973785E2,1.000252930E3
1.297973785E2,1.000250732E3
1.298973785E2,1.000251465E3
1.299973785E2,1.000254639E3
1.300973784E2,1.000256592E3
1.301973784E2,1.000259521E3
1.302973784E2,1.000257324E3
1.303973784E2,1.000254883E3
1.304973785E2,1.000256836E3
1.305973785E2,1.000258545E3
1.306973785E2,1.000266602E3
1.307973786E2,1.000267334E3
1.308973786E2,1.000272461E3
1.309973785E2,1.000270752E3
1.310973785E2,1.000267090E3
1.311973785E2,1.000267578E3
1.312973784E2,1.000256592E3
1.313973784E2,1.000257812E3
1.314973784E2,1.000259766E3
1.315973784E2,1.000256104E3
1.316973784E2,1.000265137E3
1.317973784E2,1.000262207E3
1.318973785E2,1.000260254E3
1.319973785E2,1.000260010E3
1.320973785E2,1.000261230E3
1.321973785E2,1.000259766E3
1.322973785E2,1.000266846E3
1.323973784E2,1.000273926E3
1.324973784E2,1.000273926E3
1.325973784E2,1.000271240E3
1.326973784E2,1.000267822E3
1.327973784E2,1.000264160E3
1.328973784E2,1.000270508E3
1.329973784E2,1.000269043E3
1.330973785E2,1.000267090E3
1.331973785E2,1.000261475E3
1.332973785E2,1.000265869E3
1.333973785E2,1.000264648E3
1.334973785E2,1.000268311E3
1.335973785E2,1.000270752E3
1.336973784E2,1.000262695E3
1.337973784E2,1.000270020E3
1.338973784E2,1.000270020E3
1.339973784E2,1.000267578E3
1.340973784E2,1.000260986E3
1.341973784E2,1.000259277E3
1.342973784E2,1.000262207E3
1.343973785E2,1.000260742E3
1.344973786E2,1.000252686E3
1.345973786E2,1.000258545E3
1.346973786E2,1.000258057E3
1.347973786E2,1.000258789E3
1.348973785E2,1.000259033E3
1.349973785E2,1.000253418E3
1.350973785E2,1.000253906E3
1.351973785E2,1.000261475E3
1.352973785E2,1.000264648E3
1.353973785E2,1.000262939E3
1.354973785E2,1.000255615E3
1.355973786E2,1.000254639E3
1.356973786E2,1.000245361E3
1.357973699E2,1.000239014E3
1.358973699E2,1.000242676E3
1.359973699E2,1.000245117E3
1.360973699E2,1.000243652E3
1.361973698E2,1.000241211E3
1.362973698E2,1.000241211E3
1.363973698E2,1.000232422E3
1.364973698E2,1.000228027E3
1.365973698E2,1.000225342E3
1.366973698E2,1.000230957E3
1.367973698E2,1.000233887E3
1.368973699E2,1.000235596E3
1.369973699E2,1.000241211E3
1.370973699E2,1.000245605E3
1.371973699E2,1.000248291E3
1.372973699E2,1.000250000E3
1.373973698E2,1.000253906E3
1.374973697E2,1.000261230E3
1.375973697E2,1.000259033E3
1.376973697E2,1.000257080E3
1.377973697E2,1.000256104E3
1.378973697E2,1.000261475E3
1.379973697E2,1.000263184E3
1.380973698E2,1.000263428E3
1.381973698E2,1.000267334E3
1.382973698E2,1.000266602E3
1.383973698E2,1.000265137E3
1.384973698E2,1.000272461E3
1.385973698E2,1.000272217E3
1.386973697E2,1.000270020E3
1.387973697E2,1.000271484E3
1.388973697E2,1.000269287E3
1.389973697E2,1.000269287E3
1.390973697E2,1.000269043E3
1.391973697E2,1.000267578E3
1.392973697E2,1.000268555E3
1.393973697E2,1.000272461E3
1.394973697E2,1.000269043E3
1.395973698E2,1.000269287E3
1.396973697E2,1.000267090E3
1.397973697E2,1.000265381E3
1.398973697E2,1.000256104E3
1.399973697E2,1.000255127E3
1.400973696E2,1.000258057E3
1.401973696E2,1.000264404E3
1.402973696E2,1.000258789E3
1.403973696E2,1.000257568E3
1.404973697E2,1.000252441E3
1.405973697E2,1.000252930E3
1.406973697E2,1.000255615E3
1.407973698E2,1.000255859E3
1.408973698E2,1.000250977E3
1.409973698E2,1.000257324E3
1.410973697E2,1.000248779E3
1.411973697E2,1.000251709E3
1.412973697E2,1.000253906E3
1.413973697E2,1.000255127E3
1.414973697E2,1.000250244E3
1.415973697E2,1.000247314E3
1.416973697E2,1.000245361E3
1.417973697E2,1.000246826E3
1.418973697E2,1.000233643E3
1.419973697E2,1.000240234E3
1.420973698E2,1.000246826E3
1.421973697E2,1.000243652E3
1.422973697E2,1.000243652E3
1.423973697E2,1.000243652E3
1.424973697E2,1.000241211E3
1.425973697E2,1.000244385E3
1.426973697E2,1.000248779E3
1.427973697E2,1.000250244E3
1.428973697E2,1.000252930E3
1.429973697E2,1.000253174E3
1.430975063E2,1.000249268E3
1.431975063E2,1.000252441E3
1.432975064E2,1.000256592E3
1.433975064E2,1.000256592E3
1.434975063E2,1.000260010E3
1.435975063E2,1.000264160E3
1.436975063E2,1.000267822E3
1.437975062E2,1.000264160E3
1.438975062E2,1.000257080E3
1.439975062E2,1.000256836E3
1.440975062E2,1.000255127E3
1.441975062E2,1.000255127E3
1.442975062E2,1.000260010E3
1.443975063E2,1.000261719E3
1.444975063E2,1.000255371E3
1.445975063E2,1.000255859E3
1.446975063E2,1.000260742E3
1.447975063E2,1.000260986E3
1.448975062E2,1.000260986E3
1.449975062E2,1.000261230E3
1.450975062E2,1.000265869E3
1.451975062E2,1.000269287E3
1.452975062E2,1.000266357E3
1.453975062E2,1.000272949E3
1.454975062E2,1.000275146E3
1.455975063E2,1.000272949E3
1.456975063E2,1.000273682E3
1.457975063E2,1.000269775E3
1.458975063E2,1.000265381E3
1.459975063E2,1.000267578E3
1.460975063E2,1.000264893E3
1.461975062E2,1.000260254E3
1.462975062E2,1.000266113E3
1.463975062E2,1.000262207E3
1.464975062E2,1.000262695E3
1.465975062E2,1.000257568E3
1.466975062E2,1.000257812E3
1.467975062E2,1.000263672E3
1.468975063E2,1.000267090E3
1.469975063E2,1.000270752E3
1.470975063E2,1.000261475E3
1.471975062E2,1.000262939E3
1.472975062E2,1.000263916E3
1.473975062E2,1.000258301E3
1.474975062E2,1.000261475E3
1.475975062E2,1.000267090E3
1.476975062E2,1.000263428E3
1.477975062E2,1.000266357E3
1.478975062E2,1.000263672E3
1.479975062E2,1.000266357E3
1.480975062E2,1.000267822E3
1.481975063E2,1.000258545E3
1.482975063E2,1.000262695E3
1.483975063E2,1.000272705E3
1.484975063E2,1.000274414E3
1.485975063E2,1.000276855E3
1.486975062E2,1.000280273E3
1.487975062E2,1.000275635E3
1.488975062E2,1.000267822E3
1.489975062E2,1.000270752E3
1.490975062E2,1.000270020E3
1.491975062E2,1.000271973E3
1.492975062E2,1.000271973E3
1.493975062E2,1.000277832E3
1.494975062E2,1.000281738E3
1.495975063E2,1.000282959E3
1.496975062E2,1.000295898E3
1.497975062E2,1.000287598E3
1.498975062E2,1.000287354E3
1.499975062E2,1.000280273E3
1.500975062E2,1.000278809E3
1.501975062E2,1.000274902E3
1.502975062E2,1.000284668E3
1.503975196E2,1.000283691E3
1.504975196E2,1.000284180E3
1.505975197E2,1.000286865E3
1.506975197E2,1.000284424E3
1.507975197E2,1.000286865E3
1.508975197E2,1.000282959E3
1.509975197E2,1.000280273E3
1.510975197E2,1.000279541E3
1.511975197E2,1.000285645E3
1.512975196E2,1.000281738E3
1.513975196E2,1.000285889E3
1.514975196E2,1.000283203E3
1.515975196E2,1.000277588E3
1.516975196E2,1.000273682E3
1.517975196E2,1.000271484E3
1.518975197E2,1.000275635E3
1.519975197E2,1.000270508E3
1.520975197E2,1.000270752E3
1.521975197E2,1.000270264E3
1.522975197E2,1.000267822E3
1.523975197E2,1.000269775E3
1.524975197E2,1.000267090E3
1.525975196E2,1.000271484E3
1.526975196E2,1.000269775E3
1.527975196E2,1.000281982E3
1.528975196E2,1.000287842E3
1.529975197E2,1.000293945E3
1.530975197E2,1.000293213E3
1.531975197E2,1.000289062E3
1.532975198E2,1.000287109E3
1.533975198E2,1.000297119E3
1.534975197E2,1.000283691E3
1.535975197E2,1.000284180E3
1.536975197E2,1.000282471E3
1.537975196E2,1.000283936E3
1.538975196E2,1.000282227E3
1.539975196E2,1.000280273E3
1.540975196E2,1.000274414E3
1.541975196E2,1.000277588E3
1.542975196E2,1.000274414E3
1.543975197E2,1.000271484E3
1.544975197E2,1.000271484E3
1.545975197E2,1.000276123E3
1.546975196E2,1.000273682E3
1.547975196E2,1.000270996E3
1.548975196E2,1.000273682E3
1.549975196E2,1.000272461E3
1.550975196E2,1.000268066E3
1.551975196E2,1.000270264E3
1.552975196E2,1.000269775E3
1.553975196E2,1.000274170E3
1.554975196E2,1.000272949E3
1.555975196E2,1.000266846E3
1.556975197E2,1.000279541E3
1.557975197E2,1.000281982E3
1.558975197E2,1.000289307E3
1.559975197E2,1.000281250E3
1.560975196E2,1.000278564E3
1.561975196E2,1.000279541E3
1.562975196E2,1.000279053E3
1.563975196E2,1.000276367E3
1.564975196E2,1.000277588E3
1.565975196E2,1.000278809E3
1.566975197E2,1.000280518E3
1.567975197E2,1.000274414E3
1.568975197E2,1.000267090E3
1.569975197E2,1.000275146E3
1.570975197E2,1.000273438E3
1.571975197E2,1.000271729E3
1.572975197E2,1.000271484E3
1.573975197E2,1.000282715E3
1.574975197E2,1.000282959E3
1.575975196E2,1.000281494E3
1.576975771E2,1.000273926E3
1.577975771E2,1.000277100E3
1.578975771E2,1.000271484E3
1.579975772E2,1.000267822E3
1.580975772E2,1.000258301E3
1.581975772E2,1.000266846E3
1.582975773E2,1.000265137E3
1.583975773E2,1.000272949E3
1.584975772E2,1.000275879E3
1.585975772E2,1.000273926E3
1.586975772E2,1.000277344E3
1.587975771E2,1.000270752E3
1.588975771E2,1.000270264E3
1.589975771E2,1.000272949E3
1.590975772E2,1.000270508E3
1.591975772E2,1.000275391E3
1.592975771E2,1.000275879E3
1.593975771E2,1.000280029E3
1.594975771E2,1.000279785E3
1.595975772E2,1.000282227E3
1.596975771E2,1.000282227E3
1.597975771E2,1.000283691E3
1.598975771E2,1.000282471E3
1.599975771E2,1.000281494E3
1.600975771E2,1.000279297E3
1.601975771E2,1.000275635E3
1.602975771E2,1.000278320E3
1.603975771E2,1.000277832E3
1.604975771E2,1.000283447E3
1.605975771E2,1.000278564E3
1.606975772E2,1.000279297E3
1.607975772E2,1.000291748E3
1.608975772E2,1.000289062E3
1.609975772E2,1.000297119E3
1.610975772E2,1.000300537E3
1.611975771E2,1.000291992E3
1.612975771E2,1.000290771E3
1.613975771E2,1.000280518E3
1.614975771E2,1.000280273E3
1.615975771E2,1.000283447E3
1.616975771E2,1.000287109E3
1.617975771E2,1.000290039E3
1.618975772E2,1.000282715E3
1.619975772E2,1.000282959E3
1.620975772E2,1.000282959E3
1.621975772E2,1.000282959E3
1.622975772E2,1.000287598E3
1.623975771E2,1.000289795E3
1.624975771E2,1.000289062E3
1.625975771E2,1.000288574E3
1.626975771E2,1.000289307E3
1.627975771E2,1.000284912E3
1.628975771E2,1.000286865E3
1.629975771E2,1.000287109E3
1.630975772E2,1.000291504E3
1.631975772E2,1.000302734E3
1.632975772E2,1.000304443E3
1.633975772E2,1.000305908E3
1.634975772E2,1.000300293E3
1.635975771E2,1.000301270E3
1.636975771E2,1.000297607E3
1.637975771E2,1.000302002E3
1.638975771E2,1.000296875E3
1.639975770E2,1.000294434E3
1.640975770E2,1.000292480E3
1.641975771E2,1.000286377E3
1.642975771E2,1.000291504E3
1.643975771E2,1.000296143E3
1.644975771E2,1.000282715E3
1.645975771E2,1.000287109E3
1.646975771E2,1.000289062E3
1.647975771E2,1.000286377E3
1.648975771E2,1.000286377E3
1.649976467E2,1.000287842E3
1.650976467E2,1.000293701E3
1.651976467E2,1.000281006E3
1.652976467E2,1.000283691E3
1.653976467E2,1.000290283E3
1.654976467E2,1.000286133E3
1.655976467E2,1.000285156E3
1.656976468E2,1.000290527E3
1.657976468E2,1.000285645E3
1.658976468E2,1.000290039E3
1.659976468E2,1.000289551E3
1.660976467E2,1.000290771E3
1.661976467E2,1.000294922E3
1.662976467E2,1.000296143E3
1.663976467E2,1.000292480E3
1.664976467E2,1.000297363E3
1.665976467E2,1.000302490E3
1.666976467E2,1.000297852E3
1.667976467E2,1.000297119E3
1.668976467E2,1.000294434E3
1.669976467E2,1.000296143E3
1.670976468E2,1.000291260E3
1.671976467E2,1.000296875E3
1.672976467E2,1.000300293E3
1.673976467E2,1.000288086E3
1.674976467E2,1.000286621E3
1.675976467E2,1.000281250E3
1.676976467E2,1.000284668E3
1.677976467E2,1.000289307E3
1.678976467E2,1.000293457E3
1.679976467E2,1.000298828E3
1.680976467E2,1.000297607E3
1.681976468E2,1.000290283E3
1.682976468E2,1.000296631E3
1.683976468E2,1.000290527E3
1.684976468E2,1.000291992E3
1.685976467E2,1.000287109E3
1.686976467E2,1.000288330E3
1.687976467E2,1.000290039E3
1.688976467E2,1.000282471E3
1.689976467E2,1.000291504E3
1.690976467E2,1.000288330E3
1.691976467E2,1.000292725E3
1.692976467E2,1.000291260E3
1.693976468E2,1.000284912E3
1.694976468E2,1.000285645E3
1.695976468E2,1.000289551E3
1.696976468E2,1.000291504E3
1.697976468E2,1.000292480E3
1.698976467E2,1.000289307E3
1.699976467E2,1.000289307E3
1.700976467E2,1.000292969E3
1.701976467E2,1.000294434E3
1.702976467E2,1.000291016E3
1.703976467E2,1.000288086E3
1.704976467E2,1.000286133E3
1.705976468E2,1.000280762E3
1.706976468E2,1.000275879E3
1.707976468E2,1.000285156E3
1.708976468E2,1.000286377E3
1.709976468E2,1.000294434E3
1.710976468E2,1.000289551E3
1.711976467E2,1.000292725E3
1.712976467E2,1.000299316E3
1.713976467E2,1.000298584E3
1.714976467E2,1.000298584E3
1.715976467E2,1.000301514E3
1.716976467E2,1.000306396E3
1.717976467E2,1.000304199E3
1.718976467E2,1.000292725E3
1.719976467E2,1.000297607E3
1.720976468E2,1.000293457E3
1.721976467E2,1.000293457E3
1.722977013E2,1.000299805E3
1.723977013E2,1.000293945E3
1.724977013E2,1.000297119E3
1.725977012E2,1.000297363E3
1.726977012E2,1.000297119E3
1.727977012E2,1.000299561E3
1.728977012E2,1.000304932E3
1.729977013E2,1.000310547E3
1.730977013E2,1.000300537E3
1.731977013E2,1.000294922E3
1.732977014E2,1.000300293E3
1.733977014E2,1.000300781E3
1.734977013E2,1.000294922E3
1.735977013E2,1.000284668E3
1.736977013E2,1.000286133E3
1.737977012E2,1.000286865E3
1.738977012E2,1.000288086E3
1.739977012E2,1.000290527E3
1.740977012E2,1.000284912E3
1.741977013E2,1.000286865E3
1.742977013E2,1.000289551E3
1.743977013E2,1.000287598E3
1.744977013E2,1.000286377E3
1.745977013E2,1.000285889E3
